实体ID,实体名称,实体类型
3538,高血压病2级 （极高危）,病症
3539,右膝骨关节炎 右膝关节滑膜炎,病症
3540,右肺上叶微小结节,病症
3541,胰腺囊腺瘤,病症
3542,结肠息肉术后,病症
3543,糖尿病酮症,病症
3544,房颤射频消融术后,病症
3545,化脓性扁桃体炎,病症
3546,宫内置环（环位下移）,病症
3547,十二指肠球部溃疡,病症
3548,颈椎病伴椎间盘变性，C4-7椎间盘突出，C5/6节段颈髓变性。,病症
3549,慢性心功能不全,病症
3550,右肺上叶磨玻璃结节,病症
3551,胰腺癌术后,病症
3552,高胆红素血症,病症
3553,动脉粥样硬化（颈动脉及下肢动脉）,病症
3554,皮质醇增多症（ACTH依赖性）,病症
3555,慢性萎缩性胃炎（C1）伴糜烂,病症
3556,三尖瓣反流,病症
3557,肝右叶实质性占位（血管瘤可能）,病症
3558,贲门囊肿切除术后,病症
3559,老年性白内障,病症
3560,胰腺中段切除术后,病症
3561,右侧下肢脂肪瘤,病症
3562,左肺下部感染,病症
3563,2度窦房阻滞,病症
3564,右肺上叶肺大疱,病症
3565,右肾体积稍小,病症
3566,分泌性中耳炎,病症
3567,腰椎管狭窄,病症
3568,颈椎病伴椎管狭窄，颈椎间盘突出（C3~7）,病症
3569,肝内高回声,病症
3570,右侧带状疱疹,病症
3571,孤肾,病症
3572,脑梗后遗症,病症
3573,心功能不全,病症
3574,结肠多发息肉钳除术后,病症
3575,干燥综合征,病症
3576,高血压病3级 （很高危组）,病症
3577,右足多发骨折,病症
3578,未痰检,病症
3579,左侧副肾动脉,病症
3580,双肾小结石,病症
3581,甲状腺占位,病症
3582,后腹膜占位（嗜铬细胞瘤可能）,病症
3583,高酯血症,病症
3584,糖尿病性周围神经病,病症
3585,右侧男性乳腺增生,病症
3586,肱骨折内固定术后,病症
3587,糖尿病性肾病III期,病症
3588,高血压病（1级 极高危）,病症
3589,上肢及腰背部多发性神经纤维瘤,病症
3590,冠状动脉粥样硬化性心脏病（PCI术后）,病症
3591,急性右侧睾丸附睾炎,病症
3592,韧带肌瘤术后,病症
3593,前列腺增生伴轻度钙化,病症
3594,左肾上腺外支增粗伴钙化,病症
3595,痛风,病症
3596,右眼青光眼术后,病症
3597,急性髓细胞性白血病（M2a型）,病症
3598,腰间盘突出,病症
3599,C5/6、C6/7椎间盘突出,病症
3600,双侧附睾囊肿,病症
3601,慢性鼻窦炎,病症
3602,非酒精脂肪肝,病症
3603,L2-S1椎体相对面终板炎,病症
3604,双侧肾脏轻度积水,病症
3605,双侧鼓室置管术后,病症
3606,支气管扩张,病症
3607,高血压病（1级 高危）,病症
3608,胸腺增生,病症
3609,左前分支传导阻滞,病症
3610,电解质紊乱,病症
3611,右侧肺部小结节,病症
3612,糖尿病神经源性膀胱,病症
3613,左肾错构瘤可能,病症
3614,垂体瘤,病症
3615,右下肢深静脉血栓,病症
3616,双肺纹理增多,病症
3617,二尖瓣扩张术后,病症
3618,双侧胸膜轻度增厚,病症
3619,右下肺炎,病症
3620,腹腔内多发钙化结节,病症
3621,贫血,病症
3622,右肺上叶及左肺结节,病症
3623,右侧胚胎型大脑后动脉,病症
3624,.颈动脉粥样硬化症,病症
3625,周围面神经炎,病症
3626,冠心病（支架植入术后）,病症
3627,肺间质病变,病症
3628,高血压病（3级，极高危）,病症
3629,主动脉节钙化,病症
3630,乳腺小叶增生伴瘤化,病症
3631,部分性原发性肾上腺皮质功能不全症,病症
3632,冠状动脉支架植入后,病症
3633,脚癣,病症
3634,低钠血症,病症
3635,慢性肾脏病（Ⅲ期）,病症
3636,双肾囊性占位性病变,病症
3637,L2-S1椎间盘突出,病症
3638,双肾窦高密度影,病症
3639,高血压2级极高危,病症
3640,胆结石合并胆囊炎,病症
3641,左侧中耳乳突炎,病症
3642,颈动脉动脉粥样硬化症,病症
3643,盲肠憩室,病症
3644,右肺中叶胸膜下小结节,病症
3645,筛窦囊肿,病症
3646,左乳腺结节,病症
3647,神经性耳聋,病症
3648,右足骨折术后,病症
3649,慢性心功能不全（NYHA心功能1级）,病症
3650,陈旧腔隙性脑梗死,病症
3651,焦虑状态,病症
3652,IPMN可能,病症
3653,骨质疏松症,病症
3654,轻度慢性萎缩性胃炎伴肠上皮化生、急性活动,病症
3655,甲状腺微小乳头状癌+中央区淋巴结清扫术后,病症
3656,糖尿病肾病（CKD5期）,病症
3657,左侧肾上腺体部增粗,病症
3658,右肺多发结节,病症
3659,颈腰椎退变,病症
3660,双下肢脓肿切开术后,病症
3661,多发腔隙性脑梗死,病症
3662,间歇性Ⅱ度Ⅰ型房室传导阻滞,病症
3663,甲状腺右叶占位,病症
3664,双侧肺炎,病症
3665,双眼人工晶体植入术后,病症
3666,双侧输尿管结石术后,病症
3667,颈椎病伴C3-7椎间盘突出,病症
3668,左肾囊肿伴钙化,病症
3669,冠状动脉支架术后,病症
3670,胃体息肉（已夹除）,病症
3671,C3-7椎间盘轻度突出,病症
3672,乙肝病毒携带者,病症
3673,右眼青光眼及白内障术后,病症
3674,糖尿病肾脏病,病症
3675,右肾囊肿可能,病症
3676,左枕叶后方蛛网膜颗粒可能,病症
3677,食管静脉瘤,病症
3678,轻度二尖瓣狭窄,病症
3679,糖尿病视网膜病变（双眼激光治疗术后）,病症
3680,肝右叶钙化结节,病症
3681,右肾结节样钙化灶,病症
3682,两肺多发细小结节,病症
3683,脑积水,病症
3684,全子宫及两侧附件切除术,病症
3685,浅表性胃炎  胃窦息肉（钳除术后）,病症
3686,右侧肾脏结石,病症
3687,颅脑外伤后,病症
3688,早期妊娠,病症
3689,.慢性肺气肿,病症
3690,两肺下叶炎症,病症
3691,胰尾不均质团块,病症
3692,频发早搏,病症
3693,慢性肠炎,病症
3694,双侧筛窦少量炎症,病症
3695,慢性胆囊炎,病症
3696,肝左内叶高回声区,病症
3697,糖尿病植物神经病变,病症
3698,十二指肠多发息肉,病症
3699,胰腺炎,病症
3700,左侧乳突炎,病症
3701,肝脏内实质性占位（血管瘤可能）,病症
3702,两肺多发结节,病症
3703,右侧突发耳聋,病症
3704,右侧椎动脉发育不良,病症
3705,甲状腺功能减退症,病症
3706,右眼球下出血,病症
3707,妊娠15+周,病症
3708,左肾多发囊肿,病症
3709,两肺局限性气肿,病症
3710,左卵巢畸胎瘤,病症
3711,高血压Ⅱ级（极高危）,病症
3712,维生素B12偏低,病症
3713,右眼黄斑裂孔术后,病症
3714,左侧肾上腺轻度增粗,病症
3715,心包少量积液,病症
3716,左侧腋下蜂窝织炎,病症
3717,睡眠呼吸暂停低通气综合征（重度）,病症
3718,两肺胸膜小结节,病症
3719,L3-5椎间盘突出,病症
3720,中度慢性非萎缩性胃炎伴急性活动,病症
3721,扁桃体摘除术,病症
3722,左侧肾结石,病症
3723,周期性库欣综合症可能,病症
3724,膀胱憩室,病症
3725,冠心病（1）冠状动脉支架植入术后,病症
3726,右下肢动脉粥样硬化,病症
3727,双侧肾盂轻度扩张,病症
3728,肝硬化失代偿期,病症
3729,肛周皮肤感染,病症
3730,急性咽炎,病症
3731,皮肤移植状态,病症
3732,右侧卵巢切除术后,病症
3733,慢性宫颈炎,病症
3734,右颈动脉斑块形成,病症
3735,直肠息肉钳除术后,病症
3736,左侧人工股骨头置换术后,病症
3737,未分化结缔组织病,病症
3738,过敏性皮炎,病症
3739,脑梗死后遗症,病症
3740,双耳神经性耳聋,病症
3741,右陈旧色素膜炎,病症
3742,胆汁反流,病症
3743,子宫后方囊性包块,病症
3744,右中下肺及左肺下叶钙化灶,病症
3745,高血脂症,病症
3746,原发性醛固酮增多症不排除,病症
3747,高血压病2级 极高危,病症
3748,腰椎压缩性骨折（L3）,病症
3749,右侧颈内动脉狭窄,病症
3750,前列腺癌术后,病症
3751,双侧肾动脉狭窄,病症
3752,左肾结石碎石术后,病症
3753,右肺上叶支气管轻度扩张,病症
3754,肾上腺占位切除术后,病症
3755,剖腹产术后,病症
3756,糖尿病大血管病变,病症
3757,声带白斑激光术后,病症
3758,后颈部皮肤破溃,病症
3759,左输尿管结石取石术后,病症
3760,直肠癌,病症
3761,垂体前叶功能减退症,病症
3762,（胃角）中度慢性非萎缩性胃炎,病症
3763,两侧上颌窦炎及筛窦炎,病症
3764,视神经病变,病症
3765,颅咽管瘤术后,病症
3766,胰腺癌,病症
3767,继发性甲状旁腺功能亢进,病症
3768,Tips分流术后,病症
3769,左侧肾上腺结合部结节样增粗,病症
3770,子宫内膜癌,病症
3771,肾错构瘤,病症
3772,糖尿病视网膜病变II期,病症
3773,肝内原发性胆管细胞癌pT1N0M0I期,病症
3774,非ACTH依赖型皮质醇增多症,病症
3775,双侧甲状腺部分切除术后,病症
3776,左侧小腿肌间静脉血栓,病症
3777,右侧颈动脉斑块形成,病症
3778,肝内实质性占位,病症
3779,急性糜烂性胃炎,病症
3780,慢性肾脏病5期,病症
3781,左面蜂窝织炎,病症
3782,腰椎退变伴L4/5、L5/S1椎间盘膨出,病症
3783,颅骨去骨瓣减压术后,病症
3784,肛门囊肿切除术后,病症
3785,右股骨中段陈旧性骨折内固定术后,病症
3786,非酒精性脂肪性肝病,病症
3787,颈椎病、腰椎病,病症
3788,结肠多发息肉（已钳除）,病症
3789,胆囊炎合并胆囊多发结石,病症
3790,L1椎体压缩性骨折,病症
3791,右小腿肌间静脉血栓形成,病症
3792,维生素D不足症,病症
3793,继发性甲状腺功能减退症,病症
3794,甲状腺乳头状癌术后,病症
3795,电解质代谢紊乱,病症
3796,慢性肾脏病 第2期,病症
3797,颈椎间盘膨出,病症
3798,左肺上叶多发结节,病症
3799,双膝内侧半月板后角损伤,病症
3800,左下肢截骨矫正术后,病症
3801,胆囊炎伴胆囊泥沙样结石,病症
3802,冠状动脉狭窄,病症
3803,高血压3级 极高危组,病症
3804,胆囊切除术,病症
3805,右中叶索条,病症
3806,甲亢同位素治疗后,病症
3807,25羟维生素D缺乏症,病症
3808,双下肢静脉瓣关闭不全,病症
3809,急性胰腺炎（恢复期）,病症
3810,胆囊内胆固醇结晶,病症
3811,多发性腔梗,病症
3812,支气管扩张症伴感染,病症
3813,颈动脉狭窄,病症
3814,胆囊切除术后,病症
3815,肝脓肿,病症
3816,右腓总神经损害,病症
3817,胃多发息肉（部分钳除）,病症
3818,左眼葡萄膜炎,病症
3819,粒细胞缺乏,病症
3820,左侧精索静脉曲张,病症
3821,骨质疏松伴右股骨颈病理性骨折,病症
3822,腋窝淋巴结肿大,病症
3823,左肾囊肿,病症
3824,肾上腺增生,病症
3825,L5椎体滑脱,病症
3826,L3压缩性骨折,病症
3827,右肺上叶钙化灶,病症
3828,高血压3级（很高危）,病症
3829,双肺多发结节,病症
3830,中枢性尿崩症,病症
3831,左肾上腺内支增粗,病症
3832,胰腺后方低密度影,病症
3833,左侧肾上腺内侧支增粗,病症
3834,非酒精性脂肪肝（早期）,病症
3835,颈动脉及双下肢动脉粥样硬化症,病症
3836,右侧枕部颅板下结节,病症
3837,痛性糖尿病神经病变,病症
3838,左腓骨骨折复位术后,病症
3839,右侧放射冠区陈旧性脑梗死,病症
3840,慢性乙型病毒性肝炎携带者,病症
3841,高血压1级（中危）,病症
3842,左侧眶内占位,病症
3843,急性上呼吸道感染,病症
3844,右眼人工晶体植入术后,病症
3845,浅表型胃炎伴糜烂,病症
3846,桥本氏甲状腺炎（亚临床甲减期）,病症
3847,神经源性膀胱,病症
3848,卵巢囊肿切除术后,病症
3849,心律失常，室早,病症
3850,经腹腔镜行胃转流术 胆囊切除术 远端胃切除术后,病症
3851,左侧乳腺纤维腺瘤,病症
3852,低蛋白血症,病症
3853,C5-C7椎间盘突出,病症
3854,心率失常 心房颤动伴长间歇,病症
3855,右上肺陈旧性病灶,病症
3856,ERC+EPT+取石+胰管支架置入+ENBD术后,病症
3857,冠心病（1.不稳定性心绞痛2.PCI术后）,病症
3858,多发性肋骨骨折,病症
3859,左侧丘脑腔隙性脑梗死,病症
3860,双侧甲状腺结节伴钙化,病症
3861,右肾高密度影,病症
3862,慢性荨麻疹,病症
3863,T11-L2椎体许莫氏结节,病症
3864,二系减低（白细胞、血小板）,病症
3865,甲状腺结节（左叶）,病症
3866,冠状动脉粥样硬化性心脏病 PCI支架置入术后,病症
3867,右肺陈旧性病变,病症
3868,主动脉结钙化,病症
3869,输卵管结扎手术后,病症
3870,股癣,病症
3871,慢性萎缩性胆囊炎并胆囊结石,病症
3872,两肺感染,病症
3873,胃修补术后,病症
3874,胆囊炎 胆囊结石,病症
3875,胃溃疡（H1期）,病症
3876,焦虑伴抑郁状态,病症
3877,肝右叶占位,病症
3878,肺癌术后,病症
3879,糖尿病性视网膜病变（I期）,病症
3880,混合痔,病症
3881,骨关节炎,病症
3882,颈动脉粥样硬化症（左侧颈总动脉狭窄约50-69）,病症
3883,肝脾钙化灶,病症
3884,小肠黄色瘤,病症
3885,颅内动脉硬化,病症
3886,心律失常：,病症
3887,前列腺癌根治术术后,病症
3888,左耳急性中耳炎？,病症
3889,胆囊肿,病症
3890,头臂干动脉瘤,病症
3891,颈椎退变伴C3/4,病症
3892,缺铁性贫血,病症
3893,肝内结节,病症
3894,纵膈结节,病症
3895,亚临床型糖尿病周围神经病变,病症
3896,左肾上腺切除术后,病症
3897,左股骨粗隆间骨折术后,病症
3898,卵圆孔未闭,病症
3899,左侧乳腺内低回声,病症
3900,肝脏右叶多发血管瘤,病症
3901,肋骨骨折,病症
3902,阻塞性黄疸,病症
3903,高血压病1级（很高危组）,病症
3904,淤积性皮炎,病症
3905,肝多发囊肿,病症
3906,轻度认知功能障碍,病症
3907,右上肺小结节,病症
3908,高血压病（3级，很高危）,病症
3909,消化道出血 部分肠管切除术后,病症
3910,右侧肩周炎,病症
3911,左肾结石,病症
3912,贲门炎、浅表性胃炎、十二指肠球炎,病症
3913,脑梗死（陈旧性）,病症
3914,十二指肠瘘修补术后,病症
3915,十二指肠球部溃疡（A2期）,病症
3916,左乳纤维腺瘤术后,病症
3917,右侧卵巢囊肿部分囊性占位,病症
3918,冠心病（冠脉支架置入术）,病症
3919,脑出血后遗症,病症
3920,子宫肌瘤术后,病症
3921,双下肢动脉闭塞症,病症
3922,妊娠12周,病症
3923,轻度慢性萎缩性胃炎伴肠上皮化生,病症
3924,双侧甲状腺次全切除术后,病症
3925,阿茨海默病,病症
3926,肝右叶小血管瘤,病症
3927,胃息肉（已夹除）,病症
3928,胆囊结石合并胆囊炎,病症
3929,骨折,病症
3930,垂体性肾上腺皮质功能减退症,病症
3931,轻度萎缩性胃炎伴肠上皮化生,病症
3932,高血压病3级 极高危,病症
3933,梗阻性黄疸,病症
3934,胃吻合口炎,病症
3935,胆汁淤积,病症
3936,冠状动脉肌桥,病症
3937,颈椎退变伴椎间盘变性,病症
3938,空泡蝶鞍,病症
3939,双乳少许点圈状钙化灶,病症
3940,右眼球摘除 义眼植入手术后,病症
3941,双侧肾上腺结合部低密度结节,病症
3942,膝关节外伤,病症
3943,脑出血后遗症期,病症
3944,双侧颈部淋巴结肿大,病症
3945,食道炎，慢性胃炎恢复期,病症
3946,心脏起搏器植入后,病症
3947,上颌窦炎,病症
3948,高血压病3期（极高危）,病症
3949,胆囊息肉,病症
3950,双侧胸膜增厚,病症
3951,颈椎椎间盘突出,病症
3952,冠状动脉粥样硬化,病症
3953,左侧肾积水,病症
3954,肾上腺增粗,病症
3955,脾肿大,病症
3956,两肺上叶炎症,病症
3957,左肺下叶小结节,病症
3958,右侧颈动脉闭塞,病症
3959,两肺小结节 右肺局限性肺气肿,病症
3960,多囊卵巢综合征,病症
3961,肝右后叶钙化灶,病症
3962,腔隙性脑梗死（左侧基底节区）,病症
3963,慢性乙型肝炎携带,病症
3964,L2椎体上缘许莫氏结节,病症
3965,右侧肾脏小结石,病症
3966,右肺感染可能,病症
3967,外展神经麻痹,病症
3968,高血压病（2级 高危）,病症
3969,腰椎间盘膨出（L3-S1）,病症
3970,更年期综合症,病症
3971,多发性骨髓瘤,病症
3972,右肾多发囊肿,病症
3973,肥厚型心肌病,病症
3974,乙状结肠息肉（Ca变可能）,病症
3975,两肺局限性肺气肿,病症
3976,右眼麦粒肿术后,病症
3977,直肠息肉,病症
3978,右侧乳腺内低回声区,病症
3979,复发性口腔阿弗他溃疡,病症
3980,完全性右术支传导阻滞,病症
3981,溶血性贫血,病症
3982,肝右叶下腔静脉旁稍低密度影,病症
3983,重度脂肪肝,病症
3984,冠心病 陈旧性心肌梗死,病症
3985,宫腔积液,病症
3986,肝内多发囊肿可能,病症
3987,胃体息肉钳除术后,病症
3988,高血压病 3级 （极高危）,病症
3989,双侧筛窦、左侧额窦炎症,病症
3990,C2-7及所示胸椎椎间盘突出,病症
3991,冠脉支架术后,病症
3992,子宫多发肌瘤,病症
3993,高血压病 3级（极高危组）,病症
3994,双侧颈动脉粥样硬化,病症
3995,腔隙性梗塞,病症
3996,甲状腺部分切除术后,病症
3997,多发性周围神经病变,病症
3998,反流性食管炎（B级）,病症
3999,C3-7椎间盘突出伴椎管狭窄,病症
4000,双侧肱骨内固定植入术后；,病症
4001,右甲状腺结节,病症
4002,双眼视网膜病变术后,病症
4003,胃粘膜异型增生,病症
4004,椎体血管瘤,病症
4005,糖尿病视网膜病变Ⅰ期,病症
4006,两下肺间质性肺炎,病症
4007,松果体囊肿,病症
4008,肝损害,病症
4009,不稳定性心绞痛,病症
4010,脾脏增大,病症
4011,右眼底黄斑,病症
4012,乙状结肠癌,病症
4013,乳腺癌,病症
4014,压力性尿失禁,病症
4015,急性浅表性胃炎,病症
4016,甲状腺双侧叶结节,病症
4017,双侧下肢动脉粥样硬化症,病症
4018,两侧胸少量腔积液,病症
4019,幼稚子宫,病症
4020,食管粘膜剥脱,病症
4021,牙龈脓肿,病症
4022,右侧腹腔多发小淋巴结,病症
4023,左侧输尿管扩张（轻度）,病症
4024,结肠息肉摘除术后,病症
4025,人工荨麻疹,病症
4026,高血压病1期（极高危）,病症
4027,双侧附件囊性包块,病症
4028,小儿麻痹后遗症,病症
4029,前列腺增生伴前列腺结石,病症
4030,肺气肿、肺大疱,病症
4031,两肺结节,病症
4032,腰椎骨折内固定术后,病症
4033,剖宫产术后,病症
4034,直肠癌根治术（Miles）后,病症
4035,左侧输尿管碎石术后,病症
4036,腕管综合征,病症
4037,睾丸鞘膜积液,病症
4038,甲状腺癌,病症
4039,高血压病3级（极高危组）,病症
4040,主动脉及冠脉钙化,病症
4041,右下肢静脉瓣关闭不全,病症
4042,肾上腺钙化,病症
4043,右侧肩关节退变,病症
